index,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage,Current(A),Charge_Capacity,Discharge_Capacity,Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm)
794,01/28/2018 16:54:32.333,90504.802492,120.0011,4,12,4.30177879333496,0,2.54713606834412,1.725E-09,10.9988069534302,6.378E-09,,
795,01/28/2018 16:56:32.334,90624.803192,240.0018,4,12,4.29008007049561,0,2.54713606834412,1.725E-09,10.9988069534302,6.378E-09,,
796,01/28/2018 16:57:32.334,90684.802992,300.0016,4,12,4.28677558898926,0,2.54713606834412,1.725E-09,10.9988069534302,6.378E-09,,
797,01/28/2018 16:59:32.413,90804.883644,120.001,5,12,3.85014724731445,-3.2600564956665,2.54713606834412,0.108648,10.9988069534302,0.4244849,,
798,01/28/2018 17:01:32.413,90924.883644,240.001,5,12,3.79606533050537,-3.2601203918457,2.54713606834412,0.2173212,10.9988069534302,0.8398134,,
799,01/28/2018 17:03:32.412,91044.882844,360.0002,5,12,3.74911117553711,-3.26000881195068,2.54713606834412,0.3259785,10.9988069534302,1.249704,,
800,01/28/2018 17:05:32.413,91164.883744,480.0011,5,12,3.7042179107666,-3.26001644134521,2.54713606834412,0.4346329,10.9988069534302,1.654599,,
801,01/28/2018 17:07:32.412,91284.882844,600.0002,5,12,3.6619873046875,-3.26004886627197,2.54713606834412,0.5433012,10.9988069534302,2.054813,,
802,01/28/2018 17:09:32.412,91404.882844,720.0002,5,12,3.62322998046875,-3.26008319854736,2.54713606834412,0.6519664,10.9988069534302,2.450603,,
803,01/28/2018 17:11:32.413,91524.883644,840.001,5,12,3.58769702911377,-3.26007652282715,2.54713606834412,0.7606335,10.9988069534302,2.842365,,
804,01/28/2018 17:13:32.413,91644.883644,960.001,5,12,3.55540657043457,-3.26002979278564,2.54713606834412,0.8692958,10.9988069534302,3.230428,,
805,01/28/2018 17:15:32.412,91764.882844,1080.0002,5,12,3.52620124816895,-3.26002216339111,2.54713606834412,0.9779611,10.9988069534302,3.615166,,
806,01/28/2018 17:17:32.413,91884.883644,1200.001,5,12,3.49879550933838,-3.26000022888184,2.54713606834412,1.086627,10.9988069534302,3.996836,,
807,01/28/2018 17:19:32.413,92004.883644,1320.001,5,12,3.47280979156494,-3.2600622177124,2.54713606834412,1.195289,10.9988069534302,4.375592,,
808,01/28/2018 17:21:32.412,92124.882844,1440.0002,5,12,3.44842433929443,-3.2601842880249,2.54713606834412,1.303942,10.9988069534302,4.751574,,
809,01/28/2018 17:23:32.413,92244.883644,1560.001,5,12,3.42495822906494,-3.259934425354,2.54713606834412,1.412606,10.9988069534302,5.125021,,
810,01/28/2018 17:25:32.413,92364.883644,1680.001,5,12,3.40169048309326,-3.26002216339111,2.54713606834412,1.521276,10.9988069534302,5.495944,,
811,01/28/2018 17:27:32.413,92484.883644,1800.001,5,12,3.37771320343018,-3.26008224487305,2.54713606834412,1.62994,10.9988069534302,5.864288,,
812,01/28/2018 17:29:32.412,92604.882844,1920.0002,5,12,3.35231018066406,-3.25996971130371,2.54713606834412,1.738608,10.9988069534302,6.229985,,
813,01/28/2018 17:31:32.412,92724.882844,2040.0002,5,12,3.32449626922607,-3.26005840301514,2.54713606834412,1.847269,10.9988069534302,6.592768,,
814,01/28/2018 17:33:32.413,92844.883644,2160.001,5,12,3.29365539550781,-3.26014041900635,2.54713606834412,1.955932,10.9988069534302,6.952363,,
815,01/28/2018 17:35:32.412,92964.882844,2280.0002,5,12,3.25910472869873,-3.26009178161621,2.54713606834412,2.064595,10.9988069534302,7.30842,,
816,01/28/2018 17:37:32.412,93084.882844,2400.0002,5,12,3.21949768066406,-3.260085105896,2.54713606834412,2.173263,10.9988069534302,7.660495,,
817,01/28/2018 17:39:32.412,93204.882844,2520.0002,5,12,3.17313575744629,-3.26005554199219,2.54713606834412,2.281927,10.9988069534302,8.007903,,
818,01/28/2018 17:41:32.412,93324.882844,2640.0002,5,12,3.11618137359619,-3.26006507873535,2.54713606834412,2.390593,10.9988069534302,8.349726,,
819,01/28/2018 17:43:32.413,93444.883644,2760.001,5,12,3.04423522949219,-3.26016521453857,2.54713606834412,2.499258,10.9988069534302,8.684605,,
820,01/28/2018 17:44:31.242,93503.712344,2818.8297,5,12,2.99999618530273,-3.26003170013428,2.54713606834412,2.552532,10.9988069534302,8.845639,,
821,01/28/2018 17:46:31.286,93623.758936,120.0007,6,12,3.65165042877197,0,2.54713606834412,2.552532,10.9988069534302,8.845639,,
822,01/28/2018 17:48:31.286,93743.759036,240.0008,6,12,3.68883228302002,0,2.54713606834412,2.552532,10.9988069534302,8.845639,,
823,01/28/2018 17:49:31.287,93803.760436,300.0022,6,12,3.6955394744873,0,2.54713606834412,2.552532,10.9988069534302,8.845639,,
824,01/28/2018 17:49:31.296,93803.76816,0.0027,7,13,3.69552707672119,0,0,0,0,0,,
825,01/28/2018 17:51:31.376,93923.84758,120.0002,2,13,4.20024871826172,4.43740272521973,0.157987266778946,0,0.65982574224472,0,,
826,01/28/2018 17:53:31.377,94043.84838,240.001,2,13,4.20028018951416,3.95492744445801,0.297221690416336,0,1.24464893341064,0,,
827,01/28/2018 17:55:31.376,94163.84758,360.0002,2,13,4.20026874542236,3.63815498352051,0.42343407869339,0,1.77477324008942,0,,
828,01/28/2018 17:57:31.376,94283.84758,480.0002,2,13,4.20021343231201,3.39043045043945,0.540450274944305,0,2.26626896858215,0,,
829,01/28/2018 17:58:43.582,94356.05388,552.2065,2,13,4.20023536682129,3.25998687744141,0.60711395740509,0,2.54627203941345,0,,
830,01/28/2018 18:00:43.597,94476.0704,120.0003,3,13,4.21934032440186,3.26020812988281,0.71537721157074,0,3.00194311141968,0,,
831,01/28/2018 18:02:43.597,94596.0704,240.0003,3,13,4.24163341522217,3.25984191894531,0.824050068855286,0,3.46165537834167,0,,
832,01/28/2018 18:04:43.598,94716.0711,360.001,3,13,4.26687049865723,3.25996017456055,0.932706475257874,0,3.92388367652893,0,,
833,01/28/2018 18:06:43.597,94836.0704,480.0003,3,13,4.29489326477051,3.26020622253418,1.04138147830963,0,4.38908767700195,0,,
834,01/28/2018 18:08:43.598,94956.0711,600.001,3,13,4.32509231567383,3.2601146697998,1.15004253387451,0,4.85739421844482,0,,
835,01/28/2018 18:10:43.597,95076.0703,720.0002,3,13,4.35709476470947,3.26007843017578,1.25870192050934,0,5.32907485961914,0,,
836,01/28/2018 18:12:43.598,95196.0712,840.0011,3,13,4.39081192016602,3.25985527038574,1.3673609495163,0,5.8043360710144,0,,
837,01/28/2018 18:14:43.598,95316.0712,960.0011,3,13,4.40024471282959,3.01586723327637,1.47284078598022,0,6.26833486557007,0,,
838,01/28/2018 18:16:43.598,95436.0711,1080.001,3,13,4.40018749237061,2.75274276733398,1.56888496875763,0,6.69095325469971,0,,
839,01/28/2018 18:18:43.597,95556.0704,1200.0003,3,13,4.40024471282959,2.52654266357422,1.65681767463684,0,7.07787704467773,0,,
840,01/28/2018 18:20:43.597,95676.0704,1320.0003,3,13,4.40020561218262,2.3331413269043,1.73773694038391,0,7.43393993377686,0,,
841,01/28/2018 18:22:43.597,95796.0703,1440.0002,3,13,4.40020942687988,2.16255950927734,1.8126083612442,0,7.76339101791382,0,,
842,01/28/2018 18:24:43.597,95916.0704,1560.0003,3,13,4.40018653869629,2.01064300537109,1.88211512565613,0,8.06923484802246,0,,
843,01/28/2018 18:26:43.597,96036.0704,1680.0003,3,13,4.40018749237061,1.87349033355713,1.94683134555817,0,8.35400009155273,0,,
844,01/28/2018 18:28:43.597,96156.0703,1800.0002,3,13,4.40019512176514,1.74828433990479,2.0071713924408,0,8.61950778961182,0,,
845,01/28/2018 18:30:43.597,96276.0704,1920.0003,3,13,4.40018463134766,1.63403224945068,2.06350588798523,0,8.86739158630371,0,,
846,01/28/2018 18:32:43.598,96396.0712,2040.0011,3,13,4.4001989364624,1.52931499481201,2.11619353294373,0,9.09922695159912,0,,
847,01/28/2018 18:34:43.598,96516.0712,2160.0011,3,13,4.4001989364624,1.43302726745605,2.16552972793579,0,9.31631469726563,0,,
848,01/28/2018 18:36:43.598,96636.0712,2280.0011,3,13,4.4001522064209,1.34165954589844,2.21176695823669,0,9.51976776123047,0,,
849,01/28/2018 18:38:43.598,96756.0713,2400.0012,3,13,4.40014839172363,1.25685691833496,2.25507116317749,0,9.71031379699707,0,,
850,01/28/2018 18:40:43.597,96876.0704,2520.0003,3,13,4.40019130706787,1.17606258392334,2.29561400413513,0,9.88871002197266,0,,
851,01/28/2018 18:42:43.597,96996.0705,2640.0004,3,13,4.40020561218262,1.09972858428955,2.33351635932922,0,10.0554876327515,0,,
852,01/28/2018 18:44:43.598,97116.0712,2760.0011,3,13,4.40015125274658,1.02809810638428,2.36896848678589,0,10.2114820480347,0,,
853,01/28/2018 18:46:43.598,97236.0712,2880.0011,3,13,4.40016269683838,0.960901260375977,2.40211462974548,0,10.3573312759399,0,,
854,01/28/2018 18:48:43.597,97356.0704,3000.0003,3,13,4.40017414093018,0.896963119506836,2.43307256698608,0,10.4935512542725,0,,
855,01/28/2018 18:50:43.598,97476.0712,3120.0011,3,13,4.40014934539795,0.836400032043457,2.46195006370544,0,10.6206169128418,0,,
856,01/28/2018 18:52:43.598,97596.0712,3240.0011,3,13,4.40020275115967,0.780829429626465,2.48888468742371,0,10.7391338348389,0,,
857,01/28/2018 18:54:43.597,97716.0705,3360.0004,3,13,4.40023612976074,0.728388786315918,2.51400709152222,0,10.8496761322021,0,,
858,01/28/2018 18:56:43.597,97836.0704,3480.0003,3,13,4.40017032623291,0.678469657897949,2.53742027282715,0,10.9526977539063,0,,
859,01/28/2018 18:57:50.842,97903.3157,3547.2456,3,13,4.4001522064209,0.651993751525879,2.54984045028687,0,11.0073490142822,0,,
860,01/28/2018 18:59:50.887,98023.362648,120.0008,4,13,4.30115604400635,0,2.54984307289124,0,11.007360458374,0,,
861,01/28/2018 19:01:50.888,98143.363548,240.0017,4,13,4.28933715820313,0,2.54984307289124,0,11.007360458374,0,,
862,01/28/2018 19:02:50.890,98203.365648,300.0038,4,13,4.28602123260498,0,2.54984307289124,0,11.007360458374,0,,
863,01/28/2018 19:04:50.972,98323.4431,120.0002,5,13,3.84814739227295,-3.25973606109619,2.54984307289124,0.1086562,11.007360458374,0.4242891,,
864,01/28/2018 19:06:50.973,98443.4438,240.0009,5,13,3.79403877258301,-3.26009368896484,2.54984307289124,0.2173245,11.007360458374,0.8393772,,
865,01/28/2018 19:08:50.973,98563.4438,360.0009,5,13,3.74685573577881,-3.26010227203369,2.54984307289124,0.325983,11.007360458374,1.249046,,
866,01/28/2018 19:10:50.973,98683.4438,480.0009,5,13,3.70176410675049,-3.26004314422607,2.54984307289124,0.4346459,11.007360458374,1.653728,,
867,01/28/2018 19:12:50.972,98803.443,600.0001,5,13,3.65913200378418,-3.26013851165771,2.54984307289124,0.5433043,11.007360458374,2.053605,,
868,01/28/2018 19:14:50.973,98923.4438,720.0009,5,13,3.62038993835449,-3.26010704040527,2.54984307289124,0.6519703,11.007360458374,2.449085,,
869,01/28/2018 19:16:50.973,99043.4438,840.0009,5,13,3.58530902862549,-3.2600564956665,2.54984307289124,0.7606381,11.007360458374,2.840573,,
870,01/28/2018 19:18:50.972,99163.443,960.0001,5,13,3.55358791351318,-3.26014232635498,2.54984307289124,0.8693023,11.007360458374,3.228424,,
871,01/28/2018 19:20:50.973,99283.4438,1080.0009,5,13,3.52443408966064,-3.26004314422607,2.54984307289124,0.9779659,11.007360458374,3.612971,,
872,01/28/2018 19:22:50.972,99403.443,1200.0001,5,13,3.49733924865723,-3.26014709472656,2.54984307289124,1.086637,11.007360458374,3.994485,,
873,01/28/2018 19:24:50.973,99523.4438,1320.0009,5,13,3.4716329574585,-3.26010894775391,2.54984307289124,1.195297,11.007360458374,4.373098,,
874,01/28/2018 19:26:50.972,99643.443,1440.0001,5,13,3.44714546203613,-3.26011180877686,2.54984307289124,1.303962,11.007360458374,4.749002,,
875,01/28/2018 19:28:50.973,99763.4438,1560.0009,5,13,3.42351531982422,-3.25998306274414,2.54984307289124,1.412629,11.007360458374,5.122302,,
876,01/28/2018 19:30:50.972,99883.443,1680.0001,5,13,3.40030765533447,-3.2600269317627,2.54984307289124,1.521281,11.007360458374,5.493016,,
877,01/28/2018 19:32:50.973,100003.4438,1800.0009,5,13,3.37623691558838,-3.25997638702393,2.54984307289124,1.629947,11.007360458374,5.861218,,
878,01/28/2018 19:34:50.973,100123.4438,1920.0009,5,13,3.35083198547363,-3.26002883911133,2.54984307289124,1.738616,11.007360458374,6.226739,,
879,01/28/2018 19:36:50.972,100243.443,2040.0001,5,13,3.32304668426514,-3.25992965698242,2.54984307289124,1.847282,11.007360458374,6.58938,,
880,01/28/2018 19:38:50.973,100363.4439,2160.001,5,13,3.29241180419922,-3.25999546051025,2.54984307289124,1.955946,11.007360458374,6.948845,,
881,01/28/2018 19:40:50.972,100483.443,2280.0001,5,13,3.25756168365479,-3.2599983215332,2.54984307289124,2.064597,11.007360458374,7.304712,,
882,01/28/2018 19:42:50.973,100603.4438,2400.0009,5,13,3.21691226959229,-3.26007652282715,2.54984307289124,2.173268,11.007360458374,7.656577,,
883,01/28/2018 19:44:50.972,100723.443,2520.0001,5,13,3.17007732391357,-3.26000690460205,2.54984307289124,2.281928,11.007360458374,8.003647,,
884,01/28/2018 19:46:50.972,100843.443,2640.0001,5,13,3.11232376098633,-3.26003646850586,2.54984307289124,2.390594,11.007360458374,8.345123,,
885,01/28/2018 19:48:50.972,100963.443,2760.0001,5,13,3.03745079040527,-3.26003837585449,2.54984307289124,2.499248,11.007360458374,8.679424,,
886,01/28/2018 19:49:39.571,101012.0421,2808.5992,5,13,2.99999904632568,-3.26000881195068,2.54984307289124,2.543257,11.007360458374,8.812301,,
887,01/28/2018 19:51:39.615,101132.086684,119.9999,6,13,3.65235805511475,0,2.54984307289124,2.543268,11.007360458374,8.812335,,
888,01/28/2018 19:53:39.615,101252.086684,239.9999,6,13,3.68946743011475,0,2.54984307289124,2.543268,11.007360458374,8.812335,,
889,01/28/2018 19:54:39.619,101312.090584,300.0038,6,13,3.69610977172852,0,2.54984307289124,2.543268,11.007360458374,8.812335,,
890,01/28/2018 19:54:39.628,101312.1047,0.0027,7,14,3.69596672058105,0,0,0,0,0,,
891,01/28/2018 19:56:39.708,101432.176028,120.0001,2,14,4.20031070709229,4.41045188903809,0.157474428415298,0,0.6578568816185,0,,
892,01/28/2018 19:58:39.708,101552.176028,240.0001,2,14,4.20028018951416,3.93308639526367,0.295841336250305,0,1.23903632164001,0,,
893,01/28/2018 20:00:39.708,101672.176028,360.0001,2,14,4.20026397705078,3.62412452697754,0.421505779027939,0,1.76685905456543,0,,
894,01/28/2018 20:02:39.708,101792.176028,480.0001,2,14,4.20023918151856,3.37664985656738,0.538077831268311,0,2.25648975372314,0,,
895,01/28/2018 20:03:41.568,101854.035828,541.8599,2,14,4.20021915435791,3.2599983215332,0.595092535018921,0,2.49596476554871,0,,
896,01/28/2018 20:05:41.580,101974.052252,120.0002,3,14,4.22011852264404,3.25981521606445,0.703368425369263,0,2.95175004005432,0,,
897,01/28/2018 20:07:41.580,102094.052352,240.0003,3,14,4.24197292327881,3.26019096374512,0.812029421329498,0,3.41148090362549,0,,
898,01/28/2018 20:09:41.581,102214.053152,360.0011,3,14,4.2663745880127,3.25991821289062,0.920689582824707,0,3.87371253967285,0,,
899,01/28/2018 20:11:41.581,102334.053052,480.001,3,14,4.29374408721924,3.25984191894531,1.02935481071472,0,4.3387770652771,0,,
900,01/28/2018 20:13:41.582,102454.053952,600.0019,3,14,4.32377338409424,3.26017951965332,1.13802480697632,0,4.80699729919434,0,,
901,01/28/2018 20:15:41.580,102574.052252,720.0002,3,14,4.3557243347168,3.26008224487305,1.24667751789093,0,5.27850198745728,0,,
902,01/28/2018 20:17:41.580,102694.052252,840.0002,3,14,4.38925743103027,3.2597484588623,1.35535144805908,0,5.75366544723511,0,,
903,01/28/2018 20:19:41.581,102814.053152,960.0011,3,14,4.40024089813232,3.02997589111328,1.46120142936707,0,6.21924209594727,0,,
904,01/28/2018 20:21:41.581,102934.053052,1080.001,3,14,4.40019607543945,2.76491546630859,1.55765116214752,0,6.64364433288574,0,,
905,01/28/2018 20:23:41.580,103054.052252,1200.0002,3,14,4.40021133422852,2.54531097412109,1.64604544639587,0,7.03259992599487,0,,
906,01/28/2018 20:25:41.581,103174.053152,1320.0011,3,14,4.4002046585083,2.35622787475586,1.72767329216003,0,7.39178037643433,0,,
907,01/28/2018 20:27:41.580,103294.052252,1440.0002,3,14,4.40024089813232,2.18865776062012,1.80336403846741,0,7.72483587265015,0,,
908,01/28/2018 20:29:41.580,103414.052352,1560.0003,3,14,4.40018653869629,2.03704261779785,1.87376034259796,0,8.03459453582764,0,,
909,01/28/2018 20:31:41.580,103534.052352,1680.0003,3,14,4.40023422241211,1.89964485168457,1.93931949138641,0,8.32306861877441,0,,
910,01/28/2018 20:33:41.581,103654.053152,1800.0011,3,14,4.40016555786133,1.774245262146,2.0005156993866,0,8.59234428405762,0,,
911,01/28/2018 20:35:41.582,103774.053952,1920.0019,3,14,4.40019035339356,1.65942287445068,2.05774402618408,0,8.84415912628174,0,,
912,01/28/2018 20:37:41.581,103894.053152,2040.0011,3,14,4.40017795562744,1.55182266235352,2.11123871803284,0,9.07954692840576,0,,
913,01/28/2018 20:39:41.581,104014.053152,2160.0011,3,14,4.40018463134766,1.45321941375732,2.16130185127258,0,9.29983425140381,0,,
914,01/28/2018 20:41:41.580,104134.052352,2280.0003,3,14,4.40018272399902,1.36142158508301,2.20818328857422,0,9.50612163543701,0,,
915,01/28/2018 20:43:41.580,104254.052352,2400.0003,3,14,4.40020656585693,1.27411556243896,2.25209641456604,0,9.6993465423584,0,,
916,01/28/2018 20:45:41.580,104374.052552,2520.0005,3,14,4.40013027191162,1.18909549713135,2.29314541816711,0,9.87996959686279,0,,
917,01/28/2018 20:47:41.582,104494.054052,2640.002,3,14,4.40020275115967,1.10977554321289,2.33145475387573,0,10.0485372543335,0,,
918,01/28/2018 20:49:41.581,104614.053152,2760.0011,3,14,4.4001350402832,1.03491306304932,2.36718320846558,0,10.2057485580444,0,,
919,01/28/2018 20:51:41.580,104734.052352,2880.0003,3,14,4.40013217926025,0.965924263000488,2.40052938461304,0,10.3524780273438,0,,
920,01/28/2018 20:53:41.580,104854.052352,3000.0003,3,14,4.40016269683838,0.900940895080566,2.43162775039673,0,10.4893159866333,0,,
921,01/28/2018 20:55:41.580,104974.052352,3120.0003,3,14,4.40011024475098,0.839558601379395,2.46063446998596,0,10.6169509887695,0,,
922,01/28/2018 20:57:41.580,105094.052352,3240.0003,3,14,4.40016269683838,0.782781600952148,2.48767948150635,0,10.7359533309937,0,,
923,01/28/2018 20:59:41.580,105214.052452,3360.0004,3,14,4.40014553070068,0.727669715881348,2.51284146308899,0,10.8466701507568,0,,
924,01/28/2018 21:01:41.582,105334.054052,3480.002,3,14,4.40015602111816,0.677740097045898,2.53625154495239,0,10.9496774673462,0,,
925,01/28/2018 21:02:47.925,105400.396852,3546.3448,3,14,4.40018272399902,0.651994705200195,2.54849720001221,0,11.0035600662231,0,,
926,01/28/2018 21:04:47.969,105520.434688,120.0001,4,14,4.3021821975708,0,2.54849720001221,0,11.0035600662231,0,,
927,01/28/2018 21:06:47.970,105640.435588,240.001,4,14,4.29058074951172,0,2.54849720001221,0,11.0035600662231,0,,
928,01/28/2018 21:07:47.972,105700.437588,300.003,4,14,4.28734493255615,0,2.54849720001221,0,11.0035600662231,0,,
929,01/28/2018 21:09:48.049,105820.524132,120.0003,5,14,3.85278129577637,-3.26011371612549,2.54849720001221,0.1086537,11.0035600662231,0.4247409,,
930,01/28/2018 21:11:48.050,105940.524732,240.0009,5,14,3.79902458190918,-3.25998115539551,2.54849720001221,0.2173201,11.0035600662231,0.8403435,,
931,01/28/2018 21:13:48.050,106060.524732,360.0009,5,14,3.7516975402832,-3.26006507873535,2.54849720001221,0.3259844,11.0035600662231,1.250567,,
932,01/28/2018 21:15:48.050,106180.524732,480.0009,5,14,3.70627021789551,-3.2600736618042,2.54849720001221,0.4346445,11.0035600662231,1.655735,,
933,01/28/2018 21:17:48.049,106300.523932,600.0001,5,14,3.6635627746582,-3.26008987426758,2.54849720001221,0.5433101,11.0035600662231,2.056132,,
934,01/28/2018 21:19:48.050,106420.524832,720.001,5,14,3.62474822998047,-3.26008319854736,2.54849720001221,0.651964,11.0035600662231,2.452042,,
935,01/28/2018 21:21:48.050,106540.524732,840.0009,5,14,3.58980178833008,-3.26013851165771,2.54849720001221,0.7606368,11.0035600662231,2.844024,,
936,01/28/2018 21:23:48.050,106660.524832,960.001,5,14,3.55769538879395,-3.26007652282715,2.54849720001221,0.8692991,11.0035600662231,3.232336,,
937,01/28/2018 21:25:48.049,106780.523932,1080.0001,5,14,3.52774620056152,-3.26002311706543,2.54849720001221,0.9779707,11.0035600662231,3.617306,,
938,01/28/2018 21:27:48.049,106900.524032,1200.0002,5,14,3.49993896484375,-3.26003551483154,2.54849720001221,1.086629,11.0035600662231,3.999094,,
939,01/28/2018 21:29:48.049,107020.523932,1320.0001,5,14,3.4737720489502,-3.25995445251465,2.54849720001221,1.195296,11.0035600662231,4.377984,,
940,01/28/2018 21:31:48.049,107140.523932,1440.0001,5,14,3.44779968261719,-3.26005554199219,2.54849720001221,1.303956,11.0035600662231,4.754044,,
941,01/28/2018 21:33:48.050,107260.524732,1560.0009,5,14,3.42391586303711,-3.26015377044678,2.54849720001221,1.41262,11.0035600662231,5.127417,,
942,01/28/2018 21:35:48.050,107380.524732,1680.0009,5,14,3.39967727661133,-3.25996494293213,2.54849720001221,1.521285,11.0035600662231,5.49817,,
943,01/28/2018 21:37:48.050,107500.524732,1800.0009,5,14,3.37421703338623,-3.2601203918457,2.54849720001221,1.629948,11.0035600662231,5.866204,,
944,01/28/2018 21:39:48.050,107620.524732,1920.0009,5,14,3.34779834747314,-3.26006317138672,2.54849720001221,1.73861,11.0035600662231,6.231425,,
945,01/28/2018 21:41:48.050,107740.524732,2040.0009,5,14,3.31988716125488,-3.26010417938232,2.54849720001221,1.847276,11.0035600662231,6.593728,,
946,01/28/2018 21:43:48.050,107860.524732,2160.0009,5,14,3.28901767730713,-3.26008033752441,2.54849720001221,1.955948,11.0035600662231,6.952865,,
947,01/28/2018 21:45:48.049,107980.523932,2280.0001,5,14,3.25442886352539,-3.26015853881836,2.54849720001221,2.064611,11.0035600662231,7.308411,,
948,01/28/2018 21:47:48.050,108100.524732,2400.0009,5,14,3.21503067016602,-3.26003360748291,2.54849720001221,2.173268,11.0035600662231,7.659936,,
949,01/28/2018 21:49:48.050,108220.524732,2520.0009,5,14,3.16787147521973,-3.26005363464355,2.54849720001221,2.281935,11.0035600662231,8.00683,,
950,01/28/2018 21:51:48.049,108340.524032,2640.0002,5,14,3.11078929901123,-3.26008319854736,2.54849720001221,2.3906,11.0035600662231,8.348083,,
951,01/28/2018 21:53:48.049,108460.523932,2760.0001,5,14,3.03722095489502,-3.26008701324463,2.54849720001221,2.499268,11.0035600662231,8.682316,,
952,01/28/2018 21:54:36.705,108509.179732,2808.6559,5,14,2.99999618530273,-3.2599401473999,2.54849720001221,2.543329,11.0035600662231,8.815338,,
953,01/28/2018 21:56:36.750,108629.217368,120.0007,6,14,3.65287017822266,0,2.54849720001221,2.543339,11.0035600662231,8.815369,,
954,01/28/2018 21:58:36.750,108749.217368,240.0007,6,14,3.68993186950684,0,2.54849720001221,2.543339,11.0035600662231,8.815369,,
955,01/28/2018 21:59:36.750,108809.217168,300.0005,6,14,3.69649982452393,0,2.54849720001221,2.543339,11.0035600662231,8.815369,,
956,01/28/2018 21:59:36.759,108809.226592,0.0028,7,15,3.69667530059814,0,0,0,0,0,,
957,01/28/2018 22:01:36.838,108929.314204,120.0001,2,15,4.20025825500488,4.40792465209961,0.1574617177248,1.069E-09,0.657779037952423,3.951E-09,,
958,01/28/2018 22:03:36.838,109049.314204,240.0001,2,15,4.20027446746826,3.9371280670166,0.295864075422287,1.069E-09,1.23910737037659,3.951E-09,,
959,01/28/2018 22:05:36.839,109169.315004,360.0009,2,15,4.20022773742676,3.6331672668457,0.421781301498413,1.069E-09,1.76799118518829,3.951E-09,,
960,01/28/2018 22:07:36.838,109289.314304,480.0002,2,15,4.20021533966064,3.38138771057129,0.538631677627564,1.069E-09,2.25879001617432,3.951E-09,,
961,01/28/2018 22:08:38.674,109351.150804,541.8367,2,15,4.20022773742676,3.25999450683594,0.595658540725708,1.069E-09,2.49831604957581,3.951E-09,,
962,01/28/2018 22:10:38.688,109471.15856,120.0011,3,15,4.22171688079834,3.26016616821289,0.703932881355286,1.069E-09,2.95417070388794,3.951E-09,,
963,01/28/2018 22:12:38.687,109591.15766,240.0002,3,15,4.24438858032227,3.25992012023926,0.81258225440979,1.069E-09,3.41408109664917,3.951E-09,,
964,01/28/2018 22:14:38.688,109711.15856,360.0011,3,15,4.26921653747559,3.2601375579834,0.921259880065918,1.069E-09,3.87667512893677,3.951E-09,,
965,01/28/2018 22:16:38.687,109831.15766,480.0002,3,15,4.29665184020996,3.26017570495605,1.02991318702698,1.069E-09,4.34200143814087,3.951E-09,,
966,01/28/2018 22:18:38.688,109951.15856,600.0011,3,15,4.32680130004883,3.25984573364258,1.13857507705688,1.069E-09,4.81049728393555,3.951E-09,,
967,01/28/2018 22:20:38.687,110071.15766,720.0002,3,15,4.35949516296387,3.260009765625,1.24725484848022,1.069E-09,5.28249979019165,3.951E-09,,
968,01/28/2018 22:22:38.687,110191.15766,840.0002,3,15,4.39340591430664,3.26006507873535,1.35590970516205,1.069E-09,5.75801467895508,3.951E-09,,
969,01/28/2018 22:24:38.688,110311.15846,960.001,3,15,4.40021324157715,2.99626731872559,1.46080410480499,1.069E-09,6.21950340270996,3.951E-09,,
970,01/28/2018 22:26:38.687,110431.15766,1080.0002,3,15,4.40022945404053,2.73431015014648,1.55620634555817,1.069E-09,6.63929605484009,3.951E-09,,
971,01/28/2018 22:28:38.688,110551.15846,1200.001,3,15,4.40027236938477,2.51015281677246,1.64350521564484,1.069E-09,7.02343130111694,3.951E-09,,
972,01/28/2018 22:30:38.687,110671.15766,1320.0002,3,15,4.40021705627441,2.31898307800293,1.72391200065613,1.069E-09,7.37723922729492,3.951E-09,,
973,01/28/2018 22:32:38.688,110791.15856,1440.0011,3,15,4.40021800994873,2.15518951416016,1.79842579364777,1.069E-09,7.7051157951355,3.951E-09,,
974,01/28/2018 22:34:38.688,110911.15776,1560.0003,3,15,4.40021800994873,2.00877571105957,1.86777496337891,1.069E-09,8.01026725769043,3.951E-09,,
975,01/28/2018 22:36:38.689,111031.15936,1680.0019,3,15,4.40020370483398,1.87494850158691,1.93246936798096,1.069E-09,8.29493618011475,3.951E-09,,
976,01/28/2018 22:38:38.688,111151.15856,1800.0011,3,15,4.40020275115967,1.75159168243408,1.99287354946136,1.069E-09,8.56072616577148,3.951E-09,,
977,01/28/2018 22:40:38.688,111271.15776,1920.0003,3,15,4.4002046585083,1.6386890411377,2.04935336112976,1.069E-09,8.80924797058106,3.951E-09,,
978,01/28/2018 22:42:38.688,111391.15866,2040.0012,3,15,4.40017318725586,1.5340404510498,2.10222244262695,1.069E-09,9.04188251495361,3.951E-09,,
979,01/28/2018 22:44:38.688,111511.15776,2160.0003,3,15,4.40016651153564,1.43586254119873,2.1517174243927,1.069E-09,9.25967025756836,3.951E-09,,
980,01/28/2018 22:46:38.688,111631.15856,2280.0011,3,15,4.40020561218262,1.34394931793213,2.19802474975586,1.069E-09,9.46343040466309,3.951E-09,,
